month,year,avg_VWC,Period
7,1926,9.629963641694188,Historical
7,1927,9.815467829424046,Historical
7,1928,10.071795894312311,Historical
7,1929,10.350716782319529,Historical
7,1930,9.763939309276207,Historical
7,1931,9.85659931294247,Historical
7,1932,12.896185074008292,Historical
7,1933,9.65074621406684,Historical
7,1934,9.465590620310323,Historical
7,1935,9.89545758050339,Historical
7,1936,10.00689153383964,Historical
7,1937,10.048347315462628,Historical
7,1938,11.406951394736218,Historical
7,1939,9.880122331101072,Historical
7,1940,10.251631416678775,Historical
7,1941,10.281596306689599,Historical
7,1942,9.883269834502054,Historical
7,1943,9.749142021339742,Historical
7,1944,13.259906112900222,Historical
7,1945,9.926140053761412,Historical
7,1946,9.842716376363542,Historical
7,1947,10.015562888243903,Historical
7,1948,9.825144488865094,Historical
7,1949,10.018438401046696,Historical
7,1950,9.869944773328164,Historical
7,1951,10.258684158779452,Historical
7,1952,10.321787048406676,Historical
7,1953,9.724683809306468,Historical
7,1954,9.905768434413083,Historical
7,1955,10.143582817075593,Historical
7,1956,9.867253673937299,Historical
7,1957,10.024875338634448,Historical
7,1958,10.388430900318713,not monitored
7,1959,11.74921879731597,not monitored
7,1960,9.345407782624086,not monitored
7,1961,9.837584537149972,not monitored
7,1962,11.828993820458134,not monitored
7,1963,10.145857196984025,not monitored
7,1964,10.261680157007929,not monitored
7,1965,11.237405362091728,not monitored
7,1966,9.77151202952825,not monitored
7,1967,12.979810079004308,not monitored
7,1968,9.90390901859434,not monitored
7,1969,10.416457191063278,not monitored
7,1970,10.15909391997089,not monitored
7,1971,10.511661340132953,not monitored
7,1972,9.917941371179516,not monitored
7,1973,11.692404619305734,not monitored
7,1974,9.714532968553325,not monitored
7,1975,10.260864446812443,not monitored
7,1976,9.978534885679533,not monitored
7,1977,13.314943624055983,not monitored
7,1978,10.238802822363239,not monitored
7,1979,11.128133448240268,not monitored
7,1980,10.247398907450371,not monitored
7,1981,9.979700713805927,not monitored
7,1982,10.596403984563397,not monitored
7,1983,11.132498088000345,not monitored
7,1984,13.655523961313007,not monitored
7,1985,10.33859044517655,not monitored
7,1986,9.88024522045569,not monitored
7,1987,12.35278456511219,not monitored
7,1988,9.78654509507502,not monitored
7,1989,9.956328239221127,not monitored
7,1990,9.993640697959124,not monitored
7,1991,10.036623709922962,not monitored
7,1992,10.256161212967138,not monitored
7,1993,11.825244788665312,not monitored
7,1994,9.86347978961396,not monitored
7,1995,13.402431706140034,not monitored
7,1996,10.154911490826954,not monitored
7,1997,10.1299276032618,not monitored
7,1998,10.59124569112119,not monitored
7,1999,9.581233887520087,not monitored
7,2000,9.949890384676202,not monitored
7,2001,9.957191416017418,not monitored
7,2002,9.740580554306009,not monitored
7,2003,9.43952122160254,not monitored
7,2004,10.072690544419164,not monitored
7,2005,9.62627513689477,not monitored
7,2006,10.012930332815749,not monitored
7,2007,9.604885124218912,Modern
7,2008,9.43417661188234,Modern
7,2009,10.41151849858749,Modern
7,2010,9.606440490226696,Modern
7,2011,10.06422315067191,Modern
7,2012,9.744880578936877,Modern
7,2013,10.04323846810969,Modern
7,2014,9.714175506643885,Modern
7,2015,11.250239085954533,Modern
7,2016,10.053973228255664,Modern
8,1925,13.02883590389856,Historical
8,1926,10.057762551823648,Historical
8,1927,10.123746393864502,Historical
8,1928,9.759945343733094,Historical
8,1929,9.94593135035604,Historical
8,1930,12.449310446094609,Historical
8,1931,10.12674945032977,Historical
8,1932,10.800882399782262,Historical
8,1933,10.57070408356189,Historical
8,1934,8.878902181201228,Historical
8,1935,9.568329698175386,Historical
8,1936,11.109762384848459,Historical
8,1937,9.748694990001097,Historical
8,1938,10.03826673797929,Historical
8,1939,9.71857045266842,Historical
8,1940,10.173892512025937,Historical
8,1941,11.200245198200118,Historical
8,1942,9.189714857430356,Historical
8,1943,9.890969707571678,Historical
8,1944,9.661827080233593,Historical
8,1945,13.364415940334299,Historical
8,1946,9.777525290465706,Historical
8,1947,9.730301732673311,Historical
8,1948,10.265281277696927,Historical
8,1949,9.489740006323943,Historical
8,1950,10.091375024164178,Historical
8,1951,12.10959250607217,Historical
8,1952,10.58027143760437,Historical
8,1953,9.856337804821084,Historical
8,1954,10.004048602062834,Historical
8,1955,11.01140798540247,Historical
8,1956,9.673680197187746,Historical
8,1957,10.174857352606029,Historical
8,1958,10.5189475909245,not monitored
8,1959,10.079255710578838,not monitored
8,1960,10.011253035143742,not monitored
8,1961,10.106349126211763,not monitored
8,1962,10.33743229305418,not monitored
8,1963,9.875922971181168,not monitored
8,1964,10.657070930514474,not monitored
8,1965,13.334525278879811,not monitored
8,1966,9.733196944690174,not monitored
8,1967,9.740282363035575,not monitored
8,1968,14.868594103415667,not monitored
8,1969,9.65334175130555,not monitored
8,1970,9.79751251012202,not monitored
8,1971,10.678286472936351,not monitored
8,1972,10.713505176276904,not monitored
8,1973,9.818737676483286,not monitored
8,1974,10.433723424054714,not monitored
8,1975,9.941322510303229,not monitored
8,1976,11.766181537737461,not monitored
8,1977,10.695794575043744,not monitored
8,1978,9.838365954742082,not monitored
8,1979,10.997976297180433,not monitored
8,1980,10.365785643639299,not monitored
8,1981,9.74076064107387,not monitored
8,1982,9.778708615465883,not monitored
8,1983,11.887841021048246,not monitored
8,1984,13.249698445685906,not monitored
8,1985,9.902937543229205,not monitored
8,1986,11.202066202776217,not monitored
8,1987,10.202214484997704,not monitored
8,1988,9.775760247591984,not monitored
8,1989,13.880286240740862,not monitored
8,1990,10.092499482889993,not monitored
8,1991,10.40134710856715,not monitored
8,1992,9.877503321272354,not monitored
8,1993,10.601238491703198,not monitored
8,1994,10.193385968390807,not monitored
8,1995,9.940601186505138,not monitored
8,1996,10.089797526229459,not monitored
8,1997,10.963701003671316,not monitored
8,1998,9.99820034416438,not monitored
8,1999,10.152657682781236,not monitored
8,2000,9.268462872602234,not monitored
8,2001,9.913441295092488,not monitored
8,2002,9.694958780194282,not monitored
8,2003,9.313759274527827,not monitored
8,2004,10.07740456186026,not monitored
8,2005,9.773156817426504,not monitored
8,2006,9.773524745635081,not monitored
8,2007,9.982041487877972,Modern
8,2008,9.653233192251337,Modern
8,2009,9.994799797072252,Modern
8,2010,10.171500237836456,Modern
8,2011,10.012812495119562,Modern
8,2012,9.651133339749704,Modern
8,2013,9.496890308854875,Modern
8,2014,14.167825630429533,Modern
8,2015,10.198549833689068,Modern
8,2016,9.635963064444233,Modern
9,1925,12.725746552310794,Historical
9,1926,9.410989186067294,Historical
9,1927,10.42714282718526,Historical
9,1928,9.558287042007693,Historical
9,1929,11.51205964449363,Historical
9,1930,13.72044627169856,Historical
9,1931,9.971204596024485,Historical
9,1932,10.313150772238936,Historical
9,1933,9.881645872595456,Historical
9,1934,9.438826872114632,Historical
9,1935,9.54025428157331,Historical
9,1936,9.950315385173624,Historical
9,1937,9.68973011670404,Historical
9,1938,9.404350196077015,Historical
9,1939,11.41895290155242,Historical
9,1940,16.248547651321932,Historical
9,1941,11.319585257056387,Historical
9,1942,9.322185503191506,Historical
9,1943,9.297433823419238,Historical
9,1944,9.594195470007717,Historical
9,1945,13.518083921405402,Historical
9,1946,9.789611835403978,Historical
9,1947,13.61773447411563,Historical
9,1948,10.207345933597724,Historical
9,1949,9.584489329636918,Historical
9,1950,15.496919922880847,Historical
9,1951,9.29000268150438,Historical
9,1952,9.095325906665682,Historical
9,1953,9.23326597461816,Historical
9,1954,9.53728079687034,Historical
9,1955,9.40193074249909,Historical
9,1956,9.638726165178356,Historical
9,1957,9.659951683311577,Historical
9,1958,11.66544773447596,not monitored
9,1959,11.194544403141833,not monitored
9,1960,9.5843062828703,not monitored
9,1961,15.891109204860307,not monitored
9,1962,9.934748252182617,not monitored
9,1963,12.586357645081977,not monitored
9,1964,9.747514055284793,not monitored
9,1965,9.839235879331309,not monitored
9,1966,13.433556347826842,not monitored
9,1967,8.990871969654938,not monitored
9,1968,10.598488043511317,not monitored
9,1969,9.652672100647212,not monitored
9,1970,11.696094724585077,not monitored
9,1971,11.625951736956711,not monitored
9,1972,10.51515408717391,not monitored
9,1973,11.56218252620639,not monitored
9,1974,8.87315346102961,not monitored
9,1975,10.683943362178693,not monitored
9,1976,15.919685707634189,not monitored
9,1977,15.183913335147258,not monitored
9,1978,14.65755173896546,not monitored
9,1979,9.412404819122559,not monitored
9,1980,13.99396785792112,not monitored
9,1981,9.654924651887406,not monitored
9,1982,11.015207705121568,not monitored
9,1983,10.596008726632105,not monitored
9,1984,10.264645292030746,not monitored
9,1985,14.943447129677688,not monitored
9,1986,11.066640237756005,not monitored
9,1987,9.181310536135435,not monitored
9,1988,9.522459776804276,not monitored
9,1989,10.098902480197296,not monitored
9,1990,11.031508328157608,not monitored
9,1991,10.675500752513138,not monitored
9,1992,10.511045588098678,not monitored
9,1993,9.364638839751512,not monitored
9,1994,9.647093476893941,not monitored
9,1995,10.413506477308092,not monitored
9,1996,13.384049761984318,not monitored
9,1997,9.9517677530923,not monitored
9,1998,10.30761564759317,not monitored
9,1999,9.617956572160036,not monitored
9,2000,11.567037851679725,not monitored
9,2001,9.450654752029093,not monitored
9,2002,10.131764203356845,not monitored
9,2003,9.490423566943434,not monitored
9,2004,10.279276926842188,not monitored
9,2005,12.159230630229837,not monitored
9,2006,10.505681803596575,not monitored
9,2007,10.995481323562942,Modern
9,2008,9.816114264758799,Modern
9,2009,9.337574226933606,Modern
9,2010,9.69903912365862,Modern
9,2011,9.899834014204092,Modern
9,2012,9.50900853842762,Modern
9,2013,10.714815224944642,Modern
9,2014,11.862644219728052,Modern
9,2015,10.198415499183199,Modern
9,2016,10.521369446684538,Modern
10,1925,19.816134551127,Historical
10,1926,9.35071623977751,Historical
10,1927,15.8505843734548,Historical
10,1928,12.081303975238098,Historical
10,1929,13.252713789929016,Historical
10,1930,19.491699829367025,Historical
10,1931,9.685937393046421,Historical
10,1932,9.589378820214487,Historical
10,1933,9.08833167442885,Historical
10,1934,14.582562158885521,Historical
10,1935,15.72732198709139,Historical
10,1936,9.305397926138768,Historical
10,1937,10.340477808539582,Historical
10,1938,19.180923638270794,Historical
10,1939,15.415732625246772,Historical
10,1940,19.212166250511906,Historical
10,1941,15.23566383360139,Historical
10,1942,10.396123495509396,Historical
10,1943,13.743550490662743,Historical
10,1944,10.192150832322534,Historical
10,1945,9.987054005188467,Historical
10,1946,13.428284812613342,Historical
10,1947,12.152024220344408,Historical
10,1948,9.75614096026282,Historical
10,1949,13.496795234194002,Historical
10,1950,11.157600096119953,Historical
10,1951,12.479195265732992,Historical
10,1952,8.677126610866335,Historical
10,1953,9.272718559271668,Historical
10,1954,9.15600967621935,Historical
10,1955,10.152308299127128,Historical
10,1956,14.764375996662144,Historical
10,1957,10.640466297248729,Historical
10,1958,9.169489555583397,not monitored
10,1959,9.715081120344994,not monitored
10,1960,13.662500622110361,not monitored
10,1961,17.179039873348135,not monitored
10,1962,9.400601516319098,not monitored
10,1963,10.5659256535504,not monitored
10,1964,9.991822366174645,not monitored
10,1965,9.362551009688042,not monitored
10,1966,10.397825830759457,not monitored
10,1967,10.248901556275248,not monitored
10,1968,11.727834568873979,not monitored
10,1969,9.758021296062793,not monitored
10,1970,11.781957585179855,not monitored
10,1971,9.806872494685994,not monitored
10,1972,15.87056009184624,not monitored
10,1973,10.633052063303797,not monitored
10,1974,13.861851956464376,not monitored
10,1975,11.657255018929789,not monitored
10,1976,17.36942881604769,not monitored
10,1977,12.998545530738909,not monitored
10,1978,9.813626283136042,not monitored
10,1979,11.941454958567537,not monitored
10,1980,12.066876794400114,not monitored
10,1981,17.379112277681582,not monitored
10,1982,14.638610538137184,not monitored
10,1983,21.41848049126679,not monitored
10,1984,11.872471858573629,not monitored
10,1985,9.814761543642597,not monitored
10,1986,10.11555550766412,not monitored
10,1987,8.679978536763786,not monitored
10,1988,9.193861511013568,not monitored
10,1989,12.26526620020047,not monitored
10,1990,9.584590860317519,not monitored
10,1991,12.70272561338364,not monitored
10,1992,10.146436402785755,not monitored
10,1993,11.4023322283754,not monitored
10,1994,21.457760595620666,not monitored
10,1995,10.19838243744528,not monitored
10,1996,11.568668539331048,not monitored
10,1997,10.376391497655717,not monitored
10,1998,9.693559034051264,not monitored
10,1999,8.940656444646832,not monitored
10,2000,12.683665140121473,not monitored
10,2001,10.654749058822985,not monitored
10,2002,9.599744292178642,not monitored
10,2003,9.046666242185328,not monitored
10,2004,15.34204885203162,not monitored
10,2005,15.17665656902524,not monitored
10,2006,19.525140698798197,not monitored
10,2007,15.034574006032466,Modern
10,2008,9.544447884920654,Modern
10,2009,11.047767012595981,Modern
10,2010,14.023170289801529,Modern
10,2011,20.2170115123834,Modern
10,2012,10.44318232640956,Modern
10,2013,9.440422472830788,Modern
10,2014,15.825322357362252,Modern
10,2015,11.61915779331299,Modern
10,2016,18.015628706736425,Modern
11,1925,19.0233333355852,Historical
11,1926,10.311606340402921,Historical
11,1927,22.909698349446305,Historical
11,1928,12.81915137365799,Historical
11,1929,9.76612481234844,Historical
11,1930,19.425631406766637,Historical
11,1931,9.697757762584677,Historical
11,1932,9.726112941651879,Historical
11,1933,13.494498043932886,Historical
11,1934,20.133364914530212,Historical
11,1935,19.544077847275872,Historical
11,1936,9.581423484894136,Historical
11,1937,10.650851682563621,Historical
11,1938,22.490913930606194,Historical
11,1939,9.79528017067817,Historical
11,1940,22.99485305390871,Historical
11,1941,12.7279345720459,Historical
11,1942,12.229852478551123,Historical
11,1943,20.458084061841575,Historical
11,1944,21.724590607779685,Historical
11,1945,9.214294388958244,Historical
11,1946,13.998664773195113,Historical
11,1947,11.237478886883059,Historical
11,1948,10.614695872707207,Historical
11,1949,17.155407431295757,Historical
11,1950,13.56501294745829,Historical
11,1951,11.51363108435072,Historical
11,1952,8.728969301785853,Historical
11,1953,9.45425747726035,Historical
11,1954,14.472941307660397,Historical
11,1955,11.962020577015362,Historical
11,1956,22.39401827908599,Historical
11,1957,11.151308487461307,Historical
11,1958,9.140641772912884,not monitored
11,1959,9.77279832293579,not monitored
11,1960,17.32890713328128,not monitored
11,1961,22.15955652617543,not monitored
11,1962,9.95942728339235,not monitored
11,1963,14.769256089233814,not monitored
11,1964,21.835188991129193,not monitored
11,1965,14.298965322562248,not monitored
11,1966,9.768549547324954,not monitored
11,1967,12.17154553710948,not monitored
11,1968,22.974468565507184,not monitored
11,1969,20.09868918066229,not monitored
11,1970,19.342297169464995,not monitored
11,1971,10.109202956868545,not monitored
11,1972,22.90173812242858,not monitored
11,1973,14.667209201391325,not monitored
11,1974,19.483025533907085,not monitored
11,1975,13.871325722039158,not monitored
11,1976,11.178170368103677,not monitored
11,1977,13.08570454225851,not monitored
11,1978,9.469629162641551,not monitored
11,1979,14.3279075693624,not monitored
11,1980,13.126972718815486,not monitored
11,1981,19.43397036984332,not monitored
11,1982,22.52520392629911,not monitored
11,1983,23.435305102731746,not monitored
11,1984,14.21083598397177,not monitored
11,1985,9.572722047056386,not monitored
11,1986,10.334856552580431,not monitored
11,1987,16.514865272619843,not monitored
11,1988,11.139577323613715,not monitored
11,1989,13.245335227285144,not monitored
11,1990,11.944480634608498,not monitored
11,1991,23.57159772019999,not monitored
11,1992,17.93872327945401,not monitored
11,1993,9.947995567827983,not monitored
11,1994,19.78277965795663,not monitored
11,1995,10.254260042046123,not monitored
11,1996,17.38985304626407,not monitored
11,1997,9.375199162919527,not monitored
11,1998,11.250337122118022,not monitored
11,1999,9.736642504037729,not monitored
11,2000,16.3142278138247,not monitored
11,2001,14.383770297604714,not monitored
11,2002,12.719566985552666,not monitored
11,2003,9.369227661113776,not monitored
11,2004,20.760115527794053,not monitored
11,2005,22.073568765881774,not monitored
11,2006,20.92056028941445,not monitored
11,2007,13.431707851540196,Modern
11,2008,19.301655841775318,Modern
11,2009,10.997009025536471,Modern
11,2010,19.479201330827976,Modern
11,2011,16.97355578947776,Modern
11,2012,14.5931783209049,Modern
11,2013,9.926484224292658,Modern
11,2014,11.342369738726946,Modern
11,2015,19.09794257096958,Modern
11,2016,21.777732717477857,Modern
12,1925,17.875296744566135,Historical
12,1926,21.590387965199294,Historical
12,1927,21.6575691190883,Historical
12,1928,13.137561288088586,Historical
12,1929,11.299932587709318,Historical
12,1930,20.126430062924907,Historical
12,1931,9.60818281269366,Historical
12,1932,9.823532028760734,Historical
12,1933,13.60906808873092,Historical
12,1934,23.25946454805579,Historical
12,1935,18.944917378474706,Historical
12,1936,9.196511237896587,Historical
12,1937,15.410694234447515,Historical
12,1938,19.777296020253132,Historical
12,1939,9.203592575984969,Historical
12,1940,21.21164003865946,Historical
12,1941,19.146979637131867,Historical
12,1942,14.782786686338472,Historical
12,1943,20.075396173056365,Historical
12,1944,21.948713471334585,Historical
12,1945,8.981418381306115,Historical
12,1946,23.304445302822156,Historical
12,1947,10.887337760916322,Historical
12,1948,10.111457124956434,Historical
12,1949,16.736962758647657,Historical
12,1950,12.283178655210541,Historical
12,1951,11.585917483236534,Historical
12,1952,8.809167490240757,Historical
12,1953,9.610820529272562,Historical
12,1954,17.406457186689405,Historical
12,1955,16.62611746265614,Historical
12,1956,20.569489711067796,Historical
12,1957,12.290423579191911,Historical
12,1958,9.143291386410354,not monitored
12,1959,9.310252765296875,not monitored
12,1960,19.365126429257757,not monitored
12,1961,20.895970784093127,not monitored
12,1962,11.187686910090585,not monitored
12,1963,15.508250428018481,not monitored
12,1964,23.174012611268854,not monitored
12,1965,20.144562898556554,not monitored
12,1966,18.48398405725017,not monitored
12,1967,15.595316726189102,not monitored
12,1968,21.689475595827407,not monitored
12,1969,21.325796458012558,not monitored
12,1970,20.11267331693553,not monitored
12,1971,10.542986810119345,not monitored
12,1972,21.48990039722971,not monitored
12,1973,17.95750745802269,not monitored
12,1974,20.88630857394716,not monitored
12,1975,13.236001228220804,not monitored
12,1976,9.632039375712253,not monitored
12,1977,15.92004858945247,not monitored
12,1978,9.207473705694195,not monitored
12,1979,13.58642518360619,not monitored
12,1980,17.709820024914688,not monitored
12,1981,22.0738902998872,not monitored
12,1982,22.999682401372414,not monitored
12,1983,21.923878863879327,not monitored
12,1984,13.920171289545221,not monitored
12,1985,9.436874671234234,not monitored
12,1986,12.626997432788407,not monitored
12,1987,21.289804109727385,not monitored
12,1988,14.520889051094695,not monitored
12,1989,11.730932915684168,not monitored
12,1990,16.577204751158884,not monitored
12,1991,22.285911374601067,not monitored
12,1992,17.0486350512032,not monitored
12,1993,9.928168949701037,not monitored
12,1994,20.14009464649386,not monitored
12,1995,17.367014687356477,not monitored
12,1996,23.084492949921277,not monitored
12,1997,9.101529081275356,not monitored
12,1998,16.40236860816933,not monitored
12,1999,10.126986980550148,not monitored
12,2000,15.546341265828724,not monitored
12,2001,16.439295958819194,not monitored
12,2002,15.060658057564117,not monitored
12,2003,14.1788234491856,not monitored
12,2004,18.31365197124548,not monitored
12,2005,20.624636369478583,not monitored
12,2006,20.943147523510458,not monitored
12,2007,11.773330035016121,Modern
12,2008,17.305889339310813,Modern
12,2009,10.068947588719842,Modern
12,2010,23.728207307163565,Modern
12,2011,14.976514615363927,Modern
12,2012,21.649296739664297,Modern
12,2013,9.48709233454346,Modern
12,2014,13.234564912794198,Modern
12,2015,17.487504737985926,Modern
12,2016,21.24121458947065,Modern
